conv_id,n_turns,input_length_mean,output_length_mean,input_length_total,output_length_total,total_length,channel_mode
905d0911-bf13-40d7-abdb-b59fdbf36c9c,4,33.5,431.0,134,1724,1858,1
e57f2bc3-fb99-43de-aa56-722e05d6a5b8,1,16.0,334.0,16,334,350,1
7d403720-24a4-49fb-b922-618b7ee99dbd,1,38.0,293.0,38,293,331,1
DDB5F9D0-21F3-42DC-B498-11E1684AA06C,1,51.0,492.0,51,492,543,1
d31a0f4af81b2405fb55a25b796daea9,4,167.5,549.25,670,2197,2867,1
78DEF2A7-054C-4F71-BBE3-E7DE5E75D70C,1,103.0,408.0,103,408,511,1
B8224CF9-73E5-493B-B929-46C6B99F2C5E,1,16.0,572.0,16,572,588,1
72FC118B-323B-4CF6-A7C7-E3B9E21612BF,1,63.0,861.0,63,861,924,1
74D2BD88-7432-4A48-AD9B-4FE98F99AF8D,1,27.0,489.0,27,489,516,1
fdb3079d-3d5f-4af7-bcbc-1b0c5e412d72,1,33.0,946.0,33,946,979,1
c8be753c-df05-4535-9a37-7d41d817bece,1,35.0,573.0,35,573,608,1
69545247-368D-4B20-AA80-54BF03703BA1,1,43.0,447.0,43,447,490,1
0cab4451-daf5-46d0-8d11-251cad5916b8,3,14.0,543.3333333333334,42,1630,1672,1
721ee72d-99a1-43ac-b615-309136b64226,1,26.0,394.0,26,394,420,1
0078934a-7187-474a-a651-fe66e0bc2be3,1,107.0,682.0,107,682,789,1
EC98A723-8ED8-494A-8D33-278ECCAF4A4A,1,31.0,716.0,31,716,747,1
87632045-7DF9-4DCB-89BF-7CCB0F5014D9,1,31.0,309.0,31,309,340,1
b75c9f1f-f110-4e3e-baed-6c1283e1fbd0,1,50.0,643.0,50,643,693,1
7BBF2502-7BF9-4CEA-B457-09E458983D86,1,51.0,647.0,51,647,698,2
67a6aeef-ada6-4f08-8521-e34b23565cf8,4,49.75,488.0,199,1952,2151,1
94919E12-62DA-4DF4-951F-801E66135FE3,1,37.0,418.0,37,418,455,1
cd13f629-1fcc-4a23-9439-2a9a2634806d,1,29.0,871.0,29,871,900,1
a5b051cd-6ca9-49d4-96f4-beb22cd58271,1,62.0,438.0,62,438,500,1
cf9cff63-bdab-4311-8d5b-a341cbcf6ad0,1,83.0,270.0,83,270,353,1
58658482-2CB9-48FA-9D97-43F2A6B3E02B,1,26.0,576.0,26,576,602,1
0d054098-e593-4a7d-a0e0-e3b5de04e05d,3,58.333333333333336,437.0,175,1311,1486,1
22C1A395-4236-43A1-92F4-96439561FAD2,3,43.0,483.6666666666667,129,1451,1580,1
eaf233fb-f0c5-491e-a7f9-4a5af856e1d4,3,15.333333333333334,201.0,46,603,649,1
730B6CAB-4085-488B-95B7-48EF461E98C8,1,113.0,832.0,113,832,945,2
a426ba63-83c1-4f3c-8876-a005b3dd1cac,7,15.571428571428571,193.57142857142858,109,1355,1464,2
9C998E5E-52CD-4010-B529-4AB2C3D7C9E6,1,47.0,375.0,47,375,422,1
19A46C39-4CB4-4463-8D2E-90B1616FAEC3,1,52.0,599.0,52,599,651,1
1e4737a1-ac8c-46a1-be0d-b50df93b2e25,1,40.0,296.0,40,296,336,1
50CF9810-96EB-4149-B050-8FDAEF9AA577,1,37.0,296.0,37,296,333,1
4FA986AB-940C-49D3-9BF2-C2B79E45DDAA,1,55.0,334.0,55,334,389,1
a7e539c0-887a-406d-adbc-7ffc36d7a810,1,16.0,587.0,16,587,603,1
6B6384F0-EC58-4B15-96A5-AC437FDED013,3,36.0,365.0,108,1095,1203,1
91718c3b-37df-4802-ad3c-b866c9019d57,3,41.0,851.3333333333334,123,2554,2677,1
66295DA2-CAC9-40CF-B0A2-483174277ACA,4,82.0,417.25,328,1669,1997,1
2faabcf7-f018-4af8-9e82-532c340086a4,1,61.0,313.0,61,313,374,1
d111c0893e06ebc431e611333489a9be,5,74.0,795.6,370,3978,4348,1
ED333CDB-5F65-4B7E-ADF2-F37DC8A05F1B,1,39.0,797.0,39,797,836,1
87edd4d8679853789229bc85b29c9472,5,88.0,429.8,440,2149,2589,1
1116e7cb-2612-4da5-bca7-21e2e70decda,1,28.0,548.0,28,548,576,1
ed37d53d-6141-4412-bcf0-d477ed003e49,5,26.0,843.2,130,4216,4346,1
4A8A4D5F-E27C-41B5-8F03-01C20E0FBD7B,1,31.0,227.0,31,227,258,1
297eb964-42ca-496e-a2cd-abbcc2453f84,4,41.5,360.5,166,1442,1608,1
4919FB6A-DB7F-471D-8BA6-18A790F2D805,4,22.5,471.5,90,1886,1976,1
CF6D7944-27B2-4425-AB56-E1722E93F1A9,1,48.0,387.0,48,387,435,1
431701A5-A58F-4AEE-ACDB-8D985723C12B,1,7.0,444.0,7,444,451,1
604ef08e-f1c3-48d9-91bc-6cc1644240fb,4,32.0,572.0,128,2288,2416,1
D4F81D29-1652-4850-92C5-AD808955AB87,1,24.0,449.0,24,449,473,1
28b0b2e0-6939-486a-aefd-795d07adf5fb,1,47.0,728.0,47,728,775,1
86980B8F-E4C4-43BF-9A53-76E2C862C0E9,1,94.0,488.0,94,488,582,1
40b7f25f-bcfe-4721-aede-4b88b65ebd8b,1,26.0,637.0,26,637,663,1
af3dc1ce-5c18-443e-9243-f5bc0d9d1b61,1,42.0,344.0,42,344,386,1
cb35cdb2-4e30-4fe2-b56b-b584d9fc889b,1,47.0,463.0,47,463,510,1
6431594B-71DC-40F5-9373-CA5C4C2DEA82,1,22.0,331.0,22,331,353,1
DFED8C72-C842-4650-BB64-BDFD2F16F5EE,1,22.0,542.0,22,542,564,1
1A8A9730-B828-47AE-B628-A938F10EA0F5,1,19.0,527.0,19,527,546,1
4f0a711c-bc9c-4c64-a9b6-593d50d4fbee,3,77.33333333333333,500.3333333333333,232,1501,1733,1
edf9a08e-66b9-479c-8c14-4cf12c798eeb,4,46.25,664.0,185,2656,2841,1
0f76a25a-afb4-4559-adc9-38df6eca0d2d,1,41.0,474.0,41,474,515,1
ebf2df8b-e23c-4971-9d3b-46880aef4b44,4,57.0,397.0,228,1588,1816,1
DB13EA9E-913B-499D-8204-BC11EB7FE03D,1,81.0,330.0,81,330,411,1
542D7188-28BA-4496-BA5B-F88983D99969,3,27.666666666666668,319.0,83,957,1040,1
b96c7cb4-50d7-4b08-996d-9b0c73b32321,5,67.0,402.8,335,2014,2349,1
338F3FE2-F4B3-4D36-B6B6-205F2AE11C10,1,38.0,722.0,38,722,760,1
bec9feec-62f7-4613-970d-cfe18ed705ca,1,29.0,648.0,29,648,677,1
5BDCEA8C-5AB8-4C76-B971-BD256BA6B5B4,1,47.0,641.0,47,641,688,1
c16fadad-9e8a-492b-9c50-07b740ef09f8,1,66.0,661.0,66,661,727,1
3e49fbce-6e8c-4820-b00f-4f1ce2cbc5c8,1,68.0,745.0,68,745,813,1
df731444-70b5-4b7d-ae92-a31831aa9bca,1,28.0,477.0,28,477,505,1
fa7bdac8-b575-436c-90cd-5a73190ff653,1,89.0,323.0,89,323,412,2
483BEE8C-F740-49F7-B771-BF9C8F6C2B8C,3,27.0,377.6666666666667,81,1133,1214,1
16D23247-2857-4CE4-81A8-57EB518A484D,1,54.0,370.0,54,370,424,1
e24c57c0-9e20-4f44-8930-8336920a6ea2,1,31.0,511.0,31,511,542,1
357FAC41-0547-46B7-AD8D-12648962F4A6,1,84.0,631.0,84,631,715,1
7a872429-6180-4b7d-8113-d280156e65b3,1,28.0,404.0,28,404,432,1
75EDE6E6-832E-4578-90BA-708A3E53FA8D,1,30.0,366.0,30,366,396,1
1f180172-0fca-4cd3-b31f-b9c2707211bd,10,30.1,606.0,301,6060,6361,1
D052709D-E8A1-4D75-957C-E9E5C1021210,1,46.0,516.0,46,516,562,1
8226ea87-7fed-430f-aade-4bb10b356a7b,1,33.0,616.0,33,616,649,1
A38E2567-7A00-45CC-B889-4276665542D1,3,31.333333333333332,687.6666666666666,94,2063,2157,1
dfa6aa70-881d-4928-9480-463a91d82bc0,1,46.0,664.0,46,664,710,1
132b4ff7-2ada-43ac-a012-0594b9b1151d,1,61.0,289.0,61,289,350,2
c3b9ec2e-6eb2-4137-9d03-766a04c6bc16,1,66.0,264.0,66,264,330,1
4E87D6D1-9284-4EEF-A983-139A50549D1F,1,57.0,462.0,57,462,519,1
3532FBEE-2F16-4D2D-A06A-8B1C9854F0B9,1,57.0,593.0,57,593,650,1
29ce9357-2bda-471b-932a-19966f199bb6,5,25.4,456.8,127,2284,2411,1
fc1d4d1e-e438-4307-aa61-a806b6dc732d,6,65.16666666666667,476.8333333333333,391,2861,3252,1
ae8d9902-e7aa-4e0c-ad2b-1a1fe1dcbd66,1,65.0,704.0,65,704,769,1
9f664a2c-73d5-4975-8021-cb586bef0404,1,37.0,537.0,37,537,574,1
2B95BC3B-3CA2-4275-A3FC-C154829E32F7,1,50.0,870.0,50,870,920,1
1937728D-1D13-4615-916E-4DB621EDACF3,3,53.666666666666664,841.0,161,2523,2684,1
b48939d0-0969-42a0-8adb-e96c8d9885d2,1,20.0,119.0,20,119,139,1
f98e7ed1-2d1b-4b92-bd5c-bc97e98bb16f,1,19.0,474.0,19,474,493,1
9571B5F2-5FA6-46A6-BCC5-E185FE239E69,1,43.0,471.0,43,471,514,1
2ea47505-19bf-477e-99e4-c36267304431,3,15.333333333333334,335.6666666666667,46,1007,1053,1
23bf216d-4511-46ba-9dca-7787a8858d83,6,36.0,518.0,216,3108,3324,1
304fc217-cb46-4ea7-a0d1-4084889180fd,3,50.333333333333336,299.6666666666667,151,899,1050,1
ce94ba10-c851-4686-ab22-7daa0096423a,1,26.0,277.0,26,277,303,1
ae941417-ccd5-4eab-88dc-d43d0ce9a751,3,83.0,364.0,249,1092,1341,1
0C2598B4-5C40-4060-AECF-1ACE3CE7880C,5,34.4,407.0,172,2035,2207,1
e01c3530-6d26-49db-b93e-d86d92c39eff,3,63.666666666666664,512.6666666666666,191,1538,1729,1
ecc33a6c-916a-4855-8bc1-0d2908fa7759,1,40.0,343.0,40,343,383,1
6F366EB9-BEF9-4A78-93E9-D4BF0A860A38,3,41.0,357.3333333333333,123,1072,1195,1
ea27f4dc-2b0d-4673-8be0-fb96c7484e9d,1,32.0,500.0,32,500,532,1
8a33e817-91bc-41b4-8be0-f9e80f7575b2,1,49.0,512.0,49,512,561,1
4D2FEF20-D6EE-4C65-9394-E60347E5CD54,4,38.25,600.25,153,2401,2554,1
79ad4555-c19d-4ef7-b383-fd8fa7c2a3bb,1,20.0,317.0,20,317,337,1
f3cf6191-afe4-4997-9a08-429420b08129,1,60.0,460.0,60,460,520,1
a1be7d64-8b74-45cd-937f-2f9231440149,1,60.0,461.0,60,461,521,1
993A77A6-CEDC-479E-B07E-40925C487CE0,6,33.0,541.8333333333334,198,3251,3449,1
9C04F6B5-8953-4284-9A3C-FC88E67020DB,3,64.66666666666667,130.0,194,390,584,2
f6f4bcff-7fb7-416f-a1bd-e16eb31d38dd,1,36.0,289.0,36,289,325,1
c7106149-ea77-4e2c-baab-c3948d4041c5,3,44.333333333333336,409.6666666666667,133,1229,1362,1
5CC6E5DC-F4F8-437B-A228-D15337E94766,1,67.0,325.0,67,325,392,1
34c5909d-7cf3-4441-ae41-4053a2764049,3,52.333333333333336,407.3333333333333,157,1222,1379,1
3057d530-882f-4442-b87d-05ee72d76989,6,11.333333333333334,499.3333333333333,68,2996,3064,1
6BE285D3-2C11-4F6A-AB23-16FFADA2F26E,1,131.0,412.0,131,412,543,1
3ec6c76c-441a-4ddc-a2aa-6fd2c248b376,1,38.0,308.0,38,308,346,1
011DDBE5-E47D-4083-AAB3-03A721475AAD,1,98.0,713.0,98,713,811,1
C0F5E3D8-C29C-4B04-AD8E-EB63305E13CB,1,11.0,479.0,11,479,490,1
C3857277-9277-4C43-9942-FF630547D174,3,54.333333333333336,201.66666666666666,163,605,768,2
7298f2a5df6cbceb66868db0b84a97f1,4,47.75,400.75,191,1603,1794,1
2B720BD7-13D0-48AD-8322-81A59B1197F5,3,22.0,381.0,66,1143,1209,1
B250241B-547D-409C-87B3-50C73F4DB5D5,1,38.0,658.0,38,658,696,1
852dfd13-2a48-4dc5-a5a3-54238b1710bd,1,80.0,451.0,80,451,531,1
82D2B8FF-78C0-4065-B5BC-B23F61AFDB42,3,93.0,536.3333333333334,279,1609,1888,1
0cb162bb-d5c1-4d30-bb70-fdf9076ea71e,4,71.75,335.25,287,1341,1628,2
52EF8B2F-1026-4EC5-88F8-6D275391BFEC,4,34.5,452.75,138,1811,1949,1
C744D391-56BD-41EF-B42A-396E966D9CBE,1,114.0,309.0,114,309,423,1
945590f3-2483-4db2-aff9-d0d078961fc0,3,40.333333333333336,195.0,121,585,706,2
4E58892C-D4EE-49F4-AC58-CD90A62B4B94,1,36.0,281.0,36,281,317,2
054A15FB-840B-4AEC-AC8B-350408C0C3F6,1,47.0,601.0,47,601,648,1
b721f938-6d8c-428d-84d7-5d67e5aae385,1,33.0,352.0,33,352,385,1
e81bb48f-5983-48c1-8199-316a1832887f,5,22.6,624.8,113,3124,3237,1
bf0e4d07-b9ba-4071-ad32-4309cc5cc22f,4,27.25,332.5,109,1330,1439,1
ac1f1e5a-cef6-49d3-ae05-31413e96a263,1,39.0,172.0,39,172,211,2
24cd184c-77cf-45f4-9bc3-9047c7a8a697,4,40.0,187.25,160,749,909,1
80e60901-9e20-4ead-ba18-a017aedba046,1,100.0,720.0,100,720,820,1
C99927D7-0A92-453A-8963-0EAA8DB39DAB,3,34.333333333333336,293.0,103,879,982,1
0f55e4c5-ee2a-4d8c-8714-84bfa736f27f,3,70.33333333333333,705.0,211,2115,2326,1
8793fce7-8952-4b68-9801-9697f1e06140,3,52.666666666666664,453.0,158,1359,1517,1
7431e8d8-865a-45ab-9c17-e20bd9028213,1,46.0,233.0,46,233,279,1
E19716E8-2D25-4571-B999-82422665545D,1,23.0,443.0,23,443,466,1
5EC5FE1A-A21C-40F4-B245-2A47691391E9,1,54.0,697.0,54,697,751,1
E5D533BE-4744-4FD8-B60D-81DFF37225B6,1,73.0,418.0,73,418,491,2
35B1339D-4083-4FA5-89DD-9FF6692AF521,1,181.0,814.0,181,814,995,1
2d3bcbad-4a00-42bd-8eac-a21fa22769d1,1,36.0,770.0,36,770,806,1
46F1DE73-C51D-4BF3-9F79-D6B433CA4C3A,1,47.0,537.0,47,537,584,1
53b28947-1bd8-472e-85bc-6c95ce9e24b6,4,36.25,468.0,145,1872,2017,1
00CDE852-CCE8-4E9E-84F3-A1860B74CAD1,1,38.0,355.0,38,355,393,1
882bb579-c36a-451f-8d9f-1f65480f8708,1,20.0,332.0,20,332,352,1
cd2c8670-7f8b-4d85-a687-d49e388e4ccc,3,29.333333333333332,417.0,88,1251,1339,1
1397ee27-ffa9-43ae-9c88-9c99611a342b,1,53.0,415.0,53,415,468,1
222c9e46-6da4-4705-a6a9-24eb48eaf204,1,23.0,804.0,23,804,827,1
458ca31a-3aad-4c3b-aafc-8efbf602c88f,1,81.0,390.0,81,390,471,1
74991016-BC8B-4D1E-AAE5-DF0A876ED650,1,37.0,436.0,37,436,473,1
ab766673-0ff6-4643-9766-69705a4b4511,5,30.4,431.0,152,2155,2307,1
0d0e5ae7-f973-4086-aa0f-59fa4cc1cf2e,1,8.0,237.0,8,237,245,1
a0a8748d-76cd-428f-a443-c60863d57731,1,69.0,531.0,69,531,600,1
df715b0a-de75-4106-bbe7-ef70667acf93,1,51.0,519.0,51,519,570,1
7c7eb62d-cd51-4620-bd0e-e289fb866786,3,46.333333333333336,419.6666666666667,139,1259,1398,1
170DD75D-8D9E-4AEE-AFD5-AEAC7B5EBBE6,4,142.5,705.0,570,2820,3390,1
444c04d4-6ce1-4eb3-8c3c-a7ca72ac56ed,1,79.0,339.0,79,339,418,1
ce82ab6d-74fc-45a1-a466-49bf61d39065,1,36.0,322.0,36,322,358,1
55D80DE9-08D8-4FC7-96DC-3C1313842899,1,57.0,336.0,57,336,393,2
792af1d4-4945-41d3-a63f-10fb76adc38b,4,30.0,544.0,120,2176,2296,1
bce04112-6d27-4068-a30b-e47f9efabab9,5,38.8,607.0,194,3035,3229,1
46748d52-5012-4a30-a129-2f851dd0fc3a,1,21.0,325.0,21,325,346,1
50DBCF48-4C6A-4D25-B587-88C098E86554,3,67.66666666666667,430.6666666666667,203,1292,1495,1
9783a30f-599f-4df9-9085-133342480f08,3,41.333333333333336,448.6666666666667,124,1346,1470,1
0426afb2-48c1-468b-be66-472ecadb0601,1,59.0,405.0,59,405,464,1
5770D785-39FB-4B28-A22E-9E832B14D8C1,3,26.0,581.6666666666666,78,1745,1823,1
0df3a708-fa6e-4718-bacd-12dfe841fe75,1,42.0,444.0,42,444,486,1
21A7316F-5A62-47F3-ADC1-55E3AFCDBBB0,3,35.333333333333336,765.3333333333334,106,2296,2402,1
CDC7D4D8-2985-44D1-A3B8-BE0B348AD3C1,1,45.0,669.0,45,669,714,1
f72a8995-2994-47d5-b8b5-15ca778602cd,1,66.0,505.0,66,505,571,1
1fb7091d-f83a-4f7a-be3d-91db3c24c19f,4,57.25,145.75,229,583,812,2
86a27835-974f-4556-a11c-c50a0e475a50,3,13.333333333333334,371.6666666666667,40,1115,1155,1
5bb12196-809e-4b5a-81a2-c133e736dfc8,1,16.0,530.0,16,530,546,1
CE19A34E-8B9C-47C4-8E0D-60C5E560A82F,3,16.333333333333332,394.3333333333333,49,1183,1232,1
c4006c6b-dc9c-4b3d-b931-b44481c3b3e0,1,26.0,492.0,26,492,518,1
cd76e33c-21f7-4cb3-bdb3-25e038e99dc9,1,34.0,582.0,34,582,616,1
349040BA-0834-4835-B886-E8AAC2E347E5,1,40.0,213.0,40,213,253,2
2db82898-e140-463e-860d-dfd60502b4c0,1,61.0,524.0,61,524,585,1
267EFB55-2CAA-4BED-B47C-015FE6B2F2AE,1,62.0,542.0,62,542,604,1
EAE4E050-5F09-48D5-9473-F05951F53CFF,1,16.0,275.0,16,275,291,1
fc2994ad-743b-416d-b669-3407e55522b6,1,55.0,625.0,55,625,680,1
ef817f86-de62-4eef-b8a9-31778943be7b,1,19.0,281.0,19,281,300,1
D21B57C7-77A8-43CE-9E2F-A29557716452,5,65.8,519.2,329,2596,2925,1
943C6910-0459-478D-8EDC-34C56D25BE52,1,93.0,362.0,93,362,455,1
2b76114f-1e2f-4ccd-ad4e-fa4c94929885,3,38.333333333333336,354.3333333333333,115,1063,1178,1
B466872C-31AA-4EAE-B4C8-2414B136FF68,1,22.0,271.0,22,271,293,1
340CB0D6-6AAC-4098-897A-3703DEC1E7B7,5,27.4,573.2,137,2866,3003,1
cf69af52-69f6-4fe0-9f42-27b370bcad19,1,43.0,819.0,43,819,862,2
487f2dbc-f689-4e8e-8f6c-f1cd1f2f666c,1,43.0,491.0,43,491,534,1
9B52B517-6705-46E8-BC68-EDA9897D8297,1,40.0,478.0,40,478,518,1
1681469A-9FB0-4F9B-9D7F-092CFB8B2875,1,41.0,313.0,41,313,354,1
5e791787-79b3-42b4-afd2-532d9441f372,1,40.0,600.0,40,600,640,1
C9489A9A-9593-4A0F-A965-0165FBF93EA7,1,37.0,622.0,37,622,659,1
a673a1b4-e01f-4d7e-b1f8-a4d151f16eaa,1,60.0,564.0,60,564,624,1
d8973389-3527-41c9-8c90-e48df93180f4,1,147.0,410.0,147,410,557,1
f6980fda-00a7-42c9-86ac-79e149bd46a6,1,32.0,501.0,32,501,533,1
1BE1F2CA-329C-4F68-9988-79456DE90E00,9,46.77777777777778,544.5555555555555,421,4901,5322,1
12a5dd33-6faf-4268-867e-b5f6e4899822,1,87.0,451.0,87,451,538,1
3DCB8042-DAB6-4724-9D91-25BB930AFFEB,1,38.0,576.0,38,576,614,1
3a20a589-9987-418c-af3a-8f8e7271da8d,1,61.0,124.0,61,124,185,2
ab2e73f2-573e-4923-b1ae-0c17d73d1944,7,34.285714285714285,671.7142857142857,240,4702,4942,1
9E2F066C-9A7D-4372-9F3B-1F0CC2E39F0E,1,58.0,232.0,58,232,290,1
9a93ca07-eeec-4473-a659-37ba45f64f0f,1,129.0,832.0,129,832,961,1
662E4E77-20D2-4341-921A-91B5818DD067,1,20.0,421.0,20,421,441,1
c36e18a1-1488-4571-a458-5f14813f02c5,4,57.75,543.75,231,2175,2406,1
0C128E5F-7BB1-4C72-8EAD-534F730F625F,3,50.666666666666664,514.3333333333334,152,1543,1695,1
481E5A02-E29D-4BBE-853C-FA883047E827,3,69.0,545.6666666666666,207,1637,1844,1
D17EB19A-A1F9-4E78-8A12-6949AC45FD8F,5,25.8,454.8,129,2274,2403,1
512752eb-5c82-44e4-ab62-30d2ae71ad76,3,47.0,618.0,141,1854,1995,1
883d1a07-0a55-42f8-b865-e900da5e33d5,1,26.0,639.0,26,639,665,1
BD4D7740-F812-4BDF-A073-F7B13336591C,1,24.0,455.0,24,455,479,1
7375AF92-E3CE-4076-A3F1-6CA33EAD0072,3,92.0,570.3333333333334,276,1711,1987,2
43cc7a65-2008-4e68-9b96-af59bb34f1d7,1,59.0,377.0,59,377,436,1
88BCC8B2-7019-4AC4-93A1-8857A809590A,1,19.0,322.0,19,322,341,1
63759eba-978a-4d46-adbe-da5de3a34158,1,59.0,302.0,59,302,361,1
21CB2202-E7CA-416F-9A38-E83232149FBF,1,20.0,586.0,20,586,606,1
7ca92de8-2a24-42a6-8aad-5afefd0010fa,1,46.0,330.0,46,330,376,1
4f886bff-25c0-4a09-be89-aa6064f39683,1,23.0,350.0,23,350,373,1
a3f4eb8e-6687-43a6-ad1c-92137eb55a67,4,56.75,418.25,227,1673,1900,1
5C5D427D-2BFD-4FC6-B489-D76283425A37,1,27.0,358.0,27,358,385,1
a9f3e1a1-0a20-4e87-aa30-80d57d43edde,4,52.75,297.5,211,1190,1401,2
D6D67CF5-5829-46BA-AF1A-A116831C5D74,3,65.33333333333333,408.0,196,1224,1420,1
36f28033-15f7-47c5-83d5-8b1d105f2134,3,29.666666666666668,399.6666666666667,89,1199,1288,1
cc537897-3bb0-459f-a38f-ea015d72121d,1,36.0,443.0,36,443,479,1
cafa0ca7-3492-4373-a471-54dd1bde6304,1,44.0,907.0,44,907,951,1
560b704e-4124-47bd-a37a-c25ae4c78d26,1,43.0,441.0,43,441,484,1
c5644060-c49d-4842-899c-7ad57b3c0651,6,39.5,672.5,237,4035,4272,1
5FA1011D-A1AF-4BEA-BDD5-9E29D4E09396,1,42.0,576.0,42,576,618,1
2fc5c27a-e757-47c0-80c9-0e45e958cbb6,1,38.0,478.0,38,478,516,1
400891f6-2618-4180-a5f0-63f195b5d4c5,4,7.0,308.25,28,1233,1261,1
97c1d149-8d56-458b-af99-0bfc41e20781,1,28.0,549.0,28,549,577,1
724268d9-abe9-498c-a1b2-31634b57f606,1,63.0,424.0,63,424,487,1
2542830A-9163-439B-BD28-9B9BEF1917C7,5,33.4,745.6,167,3728,3895,1
1f1b568a-3079-4ae7-a9d8-6982160e6372,1,85.0,550.0,85,550,635,1
0283AC7A-2C30-4ABC-96F7-D1584722D883,1,74.0,339.0,74,339,413,1
12595103-3DCA-4453-83C8-D98DB70BA52D,1,251.0,1009.0,251,1009,1260,1
e2215e40-42ef-4db9-bb92-648e1f22cce2,3,66.66666666666667,454.0,200,1362,1562,1
4DAF31B4-F5BA-4EDF-A037-9ED6B6B746DA,1,22.0,478.0,22,478,500,1
865eca09-0581-4c2b-a3f7-1211ed931b5b,1,151.0,451.0,151,451,602,1
30933942-1D23-4A4B-B680-FBAFE9AC7F09,1,64.0,847.0,64,847,911,1
825EA3B8-FC42-459F-87CC-B692E5E91E1A,3,34.0,426.0,102,1278,1380,1
BB5F8D4C-228E-49EC-8DB4-82DDDBACE43F,4,37.5,356.75,150,1427,1577,1
35815B4D-20D3-4F24-A568-7ADCC9CD13A3,4,187.75,501.0,751,2004,2755,2
F5E47A61-C276-4ABE-8113-C76FEDA89A56,3,40.333333333333336,307.0,121,921,1042,1
B13FBA7D-87BC-4EBB-835D-5C02C9754AD6,1,40.0,285.0,40,285,325,2
96F06622-B357-49D6-96B8-6E5F8553D064,1,29.0,524.0,29,524,553,1
4C13F8CD-9758-4370-B70B-37AA23606BD9,3,34.333333333333336,475.6666666666667,103,1427,1530,1
287F2E09-F34C-4881-AAFF-C670EB74CA88,1,62.0,618.0,62,618,680,1
65645065-4D0B-4C05-978D-18BF39FBB496,1,44.0,460.0,44,460,504,1
07eef092-deb0-4741-9b83-92e06d25ffc5,4,49.0,583.5,196,2334,2530,1
c1a4cfbd-d237-41e2-9a8e-af5612bdde38,4,24.0,427.75,96,1711,1807,1
C67B37D7-362A-49FC-87AF-DFEF2D022917,3,29.666666666666668,561.0,89,1683,1772,1
1F9880CE-D9E7-4B2C-A3F3-1D8DDBBDDE69,1,36.0,715.0,36,715,751,1
ae89ad58-41a7-4a77-91d0-0a51f8010e00,1,21.0,337.0,21,337,358,1
8BCCBE98-855C-48AE-B5A9-5FEDF3F18F6D,1,60.0,246.0,60,246,306,1
FCDEEF5A-4BD7-4389-8AEC-386D10A96952,3,43.666666666666664,709.6666666666666,131,2129,2260,1
366682ca-d950-4016-a357-c8a380ce2c39,1,53.0,575.0,53,575,628,1
2F1A907A-B280-4399-94C1-8EB373DC936D,1,34.0,269.0,34,269,303,1
9C583DCB-AD0A-4FBE-A659-72FF015DCD45,4,25.75,420.75,103,1683,1786,1
59f34e15-7633-419e-b47b-9c1a7f7b3894,3,40.666666666666664,545.0,122,1635,1757,1
6ed76b23-a334-4ae4-b340-e4d55901ed43,3,59.0,551.3333333333334,177,1654,1831,1
3b4150d8-a8f2-462b-a1a5-150d822a7b72,1,40.0,435.0,40,435,475,1
CA2476E0-29B5-42B9-A145-0D8756D2BE44,1,19.0,532.0,19,532,551,1
95B977CA-E64B-43D3-9616-63766C7F3D28,1,52.0,373.0,52,373,425,1
a1cb4841-ce94-4570-a197-cc5f677368ca,1,26.0,418.0,26,418,444,1
fbc979f2-9b38-4ea2-9ab9-16f8c32ada32,1,65.0,540.0,65,540,605,1
0BD33871-DBFD-45D7-A56E-6B45DAAE38E7,1,73.0,364.0,73,364,437,1
d1b2a8ec-85f9-44c3-adb7-eaba12b2a915,1,45.0,173.0,45,173,218,1
34EAA283-AAEA-45FF-80F9-B50A90939162,1,44.0,665.0,44,665,709,1
9f0dbe84-056e-489a-bb9a-f26a6b7a38e5,1,27.0,491.0,27,491,518,1
fa8e6b68-2b08-4a3c-8718-cfe8ace5c432,8,26.25,159.0,210,1272,1482,2
2d94bc90-4340-42b7-9bf9-12cabe9e93cd,3,27.333333333333332,566.3333333333334,82,1699,1781,1
71a6df8a-93de-4374-ab5a-5ece1b653b35,1,64.0,422.0,64,422,486,1
8CEEF720-D8D5-470E-B4B6-77F19D596383,1,42.0,357.0,42,357,399,1
1D26A864-2466-4192-B835-E742B8B8A1C9,1,28.0,332.0,28,332,360,1
497bd70e-522f-4583-8d1b-51503e6eda2b,3,33.666666666666664,300.6666666666667,101,902,1003,1
550fc7a49a848998770c1cc12b320949,7,49.285714285714285,357.42857142857144,345,2502,2847,1
7164e0d0-6335-4858-9506-611ca14b2fa4,1,20.0,508.0,20,508,528,1
8ffcf08a-b716-4acb-b92e-b5d683f0a603,1,73.0,277.0,73,277,350,1
f507fe3a-8ed9-477e-883b-00bfe2e42b5d,3,25.333333333333332,485.6666666666667,76,1457,1533,1
02975ACC-FE12-4427-BD29-A5BAE4A6FFD8,5,29.0,81.6,145,408,553,2
68115A13-4248-486A-96A5-F117656C67FB,1,36.0,746.0,36,746,782,1
8a57c3f4-75a0-47cb-84da-660b7cc98637,1,33.0,682.0,33,682,715,1
8929f10d-7938-4dcb-8fad-b78cf6218274,1,42.0,654.0,42,654,696,1
332783b1-216e-4985-b803-80c57830199d,1,39.0,605.0,39,605,644,1
bde3ca32-c6d2-492d-ba55-9f56401b1580,1,22.0,693.0,22,693,715,1
